x0,x1,u0,u1
0.08706467661691542,0.5,0.017540478573182736,-0.062156210467912004
0.0845771144278607,0.5,0.0170321195161272,-0.062266126752500095
0.08208955223880599,0.5,0.016524346746096114,-0.062373355719856076
0.07960199004975127,0.5,0.01601714870610784,-0.062477855967443534
0.0771144278606965,0.5,0.015510513370480837,-0.06257958695586013
0.07462686567164178,0.5,0.015004428253137324,-0.06267850903966006
0.07213930348258707,0.5,0.014498880416399278,-0.06277458349767624
0.06965174129353235,0.5,0.013993856480269348,-0.0628677725628049
0.06716417910447764,0.5,0.013489342632188525,-0.06295803945121643
0.06467661691542287,0.5,0.012985324637261628,-0.06304534839095606
0.062189054726368154,0.5,0.012481787848941075,-0.06312966464989897
0.05970149253731344,0.5,0.011978717220158829,-0.0632109545630249
0.057213930348258724,0.5,0.011476097314895586,-0.06328918555897799
0.05472636815920401,0.5,0.010973912320175958,-0.06336432618587827
0.05223880597014924,0.5,0.010472146058477313,-0.06343634613635214
0.04975124378109452,0.5,0.009970782000539928,-0.06350521627174996
0.04726368159203981,0.5,0.009469803278565048,-0.06357090864551966
0.04477611940298509,0.5,0.008969192699787278,-0.06363339652570661
0.04228855721393038,0.5,0.008468932760406778,-0.06369265441655027
0.03980099502487561,0.5,0.007969005659866876,-0.06374865807915037
0.03731343283582089,0.5,0.007469393315461422,-0.06380138455117508
0.03482587064676618,0.5,0.0069700773772563805,-0.06385081216558604
0.03233830845771146,0.5,0.0064710392433095345,-0.06389692056835555
0.029850746268656747,0.5,0.005972260075171528,-0.06393969073515282
0.027363184079601977,0.5,0.0054737208136514505,-0.06397910498697729
0.02487562189054726,0.5,0.004975402194829661,-0.06401514700471857
0.022388059701492546,0.5,0.004477284766299851,-0.06404780184262371
0.01990049751243783,0.5,0.003979348903622831,-0.06407705594065413
0.017412935323383116,0.5,0.0034815748269732545,-0.0641028971357156
0.014925373134328346,0.5,0.0029839426179611972,-0.06412531467174679
0.01243781094527363,0.5,0.0024864322366094167,-0.06414429920865261
0.009950248756218916,0.5,0.001989023538467456,-0.0641598428300708
0.007462686567164201,0.5,0.0014916962918434095,-0.06417193904996102
0.004975124378109486,0.5,0.0009944301951339348,-0.06418058281800816
0.002487562189054715,0.5,0.0004972048942330138,-0.06418577052383233
0.0,0.5,-2.238807429691255e-18,-0.0641875
0.0,0.4975,-2.24250089707786e-18,-0.06407793293314379
0.0,0.495,-2.2461163063036383e-18,-0.06396860080243306
0.0,0.4925,-2.2496501083544378e-18,-0.06385949433663994
0.0,0.49,-2.2530986211140308e-18,-0.0637506037450382
0.0,0.4875,-2.256458024069992e-18,-0.06364191869384177
0.0,0.485,-2.2597243527874544e-18,-0.06353342828154224
0.0,0.4825,-2.2628934931394395e-18,-0.06342512101308977
0.0,0.48,-2.2659611752818874e-18,-0.0633169847728588
0.0,0.4775,-2.2689229673608722e-18,-0.06320900679633708
0.0,0.475,-2.271774268938786e-18,-0.06310117364047237
0.0,0.4725,-2.2745103041255907e-18,-0.0629934711526085
0.0,0.47,-2.2771261144004367e-18,-0.06288588443793765
0.0,0.4675,-2.279616551108178e-18,-0.06277839782539249
0.0,0.46499999999999997,-2.281976267614427e-18,-0.06267099483189678
0.0,0.4625,-2.28419971110189e-18,-0.06256365812488894
0.0,0.46,-2.2862811139897952e-18,-0.062456369483027865
0.0,0.4575,-2.288214484957125e-18,-0.0623491097549852
0.0,0.455,-2.289993599549371e-18,-0.062241858816223024
0.0,0.4525,-2.291611990347309e-18,-0.06213459552364935
0.0,0.45,-2.2930629366750853e-18,-0.06202729766803841
0.0,0.4475,-2.294339453823622e-18,-0.0619199419240955
0.0,0.445,-2.2954342817639346e-18,-0.06181250379803935
0.0,0.4425,-2.296339873323497e-18,-0.06170495757256728
0.0,0.44,-2.2970483817972357e-18,-0.06159727624906086
0.0,0.4375,-2.297551647963037e-18,-0.06148943148688047
0.0,0.435,-2.2978411864699114e-18,-0.06138139353958904
0.0,0.4325,-2.2979081715650367e-18,-0.06127313118793476
0.0,0.43,-2.2977434221239192e-18,-0.061164611669412755
0.0,0.4275,-2.2973373859457495e-18,-0.061055800604214505
0.0,0.425,-2.2966801232737487e-18,-0.0609466619173621
0.0,0.4225,-2.2957612894978516e-18,-0.060837157756812005
0.0,0.42,-2.2945701169945104e-18,-0.06072724840729943
0.0,0.4175,-2.29309539605557e-18,-0.060616892199680375
0.0,0.415,-2.2913254548552566e-18,-0.06050604541551312
0.0,0.4125,-2.2892481384011274e-18,-0.06039466218660433
0.0,0.41000000000000003,-2.286850786411462e-18,-0.06028269438922825
0.0,0.4075,-2.2841202100579507e-18,-0.060170091532707866
0.0,0.405,-2.281042667508701e-18,-0.060056800642027994
0.0,0.40249999999999997,-2.2776038382024098e-18,-0.05994276613412804
0.0,0.4,-2.2737887957801813e-18,-0.0598279296875
0.0,0.39749999999999996,-2.2695819795966833e-18,-0.05971223010469244
0.0,0.395,-2.2649671647273298e-18,-0.05959560316729508
0.0,0.3925,-2.259927430382679e-18,-0.05947798148295056
0.0,0.39,-2.2544451266354957e-18,-0.05935929432390971
0.0,0.3875,-2.248501839359617e-18,-0.05923946745661441
0.0,0.385,-2.2420783532731295e-18,-0.05911842296175742
0.0,0.3825,-2.2351546129711418e-18,-0.05899607904423107
0.0,0.38,-2.22770968182575e-18,-0.05887234983233708
0.0,0.3775,-2.21972169862251e-18,-0.05874714516558615
0.0,0.375,-2.211167831793832e-18,-0.058620370370370364
0.0,0.3725,-2.202024231100137e-18,-0.05849192602274098
0.0,0.37,-2.192265976599337e-18,-0.058361707697471024
0.0,0.3675,-2.1818670247341323e-18,-0.05822960570252443
0.0,0.365,-2.170800151354674e-18,-0.05809550479799083
0.0,0.3625,-2.1590368914813367e-18,-0.05795928389847882
0.0,0.36,-2.146547475598468e-18,-0.057820815757887514
0.0,0.3575,-2.133300762255105e-18,-0.05767996663539893
0.0,0.355,-2.119264166732504e-18,-0.05753659594144913
0.0,0.35250000000000004,-2.1044035855210174e-18,-0.0573905558623455
0.0,0.35,-2.0886833163300334e-18,-0.05724169096209912
0.0,0.34750000000000003,-2.0720659733344845e-18,-0.05708983775993542
0.0,0.345,-2.0545123973394647e-18,-0.05693482428183094
0.0,0.3425,-2.0359815605208744e-18,-0.05677646958430056
0.0,0.33999999999999997,-2.016430465374273e-18,-0.05661458324852432
0.0,0.3375,-1.995814037476463e-18,-0.05644896484275771
0.0,0.33499999999999996,-1.974085011634146e-18,-0.0562794033508111
0.0,0.3325,-1.951193810961465e-18,-0.05610567656421283
0.0,0.32999999999999996,-1.927088418392821e-18,-0.05592755043548432
0.0,0.3275,-1.9017142400990087e-18,-0.055744778389753794
0.0,0.32499999999999996,-1.875013960233004e-18,-0.05555710059171598
0.0,0.3225,-1.8469273863864615e-18,-0.0553642431647062
0.0,0.32,-1.8173912850887265e-18,-0.05516591735839843
0.0,0.3175,-1.786339206626586e-18,-0.05496181866135385
0.0,0.315,-1.7537012984046753e-18,-0.05475162585433938
0.0,0.3125,-1.7194041060028841e-18,-0.054535
0.0,0.31,-1.6833703610178958e-18,-0.05431158336410326
0.0,0.3075,-1.6455187547003903e-18,-0.054080998263175174
0.0,0.305,-1.6057636963170323e-18,-0.05384284583291112
0.0,0.3025,-1.564015055076228e-18,-0.05359670471126876
0.0,0.3,-1.5201778843582596e-18,-0.053342129629629635
0.0,0.2975,-1.474152126882636e-18,-0.05307864990484577
0.0,0.295,-1.4258322993276635e-18,-0.05280576782436374
0.0,0.2925,-1.375107154788085e-18,-0.052522956915934116
0.0,0.29000000000000004,-1.321859321315105e-18,-0.05222966009266473
0.0,0.2875,-1.2659649146277497e-18,-0.05192528766335169
0.0,0.28500000000000003,-1.2072931229141143e-18,-0.05160921519711869
0.0,0.2825,-1.1457057614535345e-18,-0.05128078123039967
0.0,0.28,-1.0810567945848818e-18,-0.050939284803207
0.0,0.27749999999999997,-1.0131918223192076e-18,-0.05058398281042181
0.0,0.275,-9.419475286454578e-19,-0.050214087152516906
0.0,0.27249999999999996,-8.671510883023722e-19,-0.04982876166865761
0.0,0.27,-7.886195284861403e-19,-0.049427118833511155
0.0,0.26749999999999996,-7.061590416276812e-19,-0.04900821619730899
0.0,0.265,-6.195642450027864e-19,-0.04857105254673322
0.0,0.26249999999999996,-5.286173825279703e-19,-0.04811456376201274
0.0,0.26,-4.3308746364077487e-19,-0.04763761834319526
0.0,0.2575,-3.3272933365960543e-19,-0.04713901257587668
0.0,0.255,-2.2728266945977623e-19,-0.04661746530369164
0.0,0.2525,-1.1647089368199263e-19,-0.046071612271559474
0.0,0.25,0.0,-0.0455
